6, 5, 2.89843750
6, 5, 2.52343750
6, 5, 2.60937500
6, 5, 2.54296875
6, 5, 2.53515625
6, 5, 1.15234375
6, 5, 1.72265625
6, 5, 1.57812500
6, 5, 1.51953125
6, 5, 1.62890625
6, 10, 3.74218750
6, 10, 2.08984375
6, 10, 3.72656250
6, 10, 3.76171875
6, 10, 1.07812500
6, 10, 3.80859375
6, 10, 3.75390625
6, 10, 3.83593750
6, 10, 3.87890625
6, 10, 3.67187500
6, 15, 4.05859375
6, 15, 3.94140625
6, 15, 4.11718750
6, 15, 4.36328125
6, 15, 3.92578125
6, 15, 4.10937500
6, 15, 3.86328125
6, 15, 4.53906250
6, 15, 3.82421875
6, 15, 3.69140625
6, 20, 4.27343750
6, 20, 4.60156250
6, 20, 3.98828125
6, 20, 4.34765625
6, 20, 4.30078125
6, 20, 4.52734375
6, 20, 3.41796875
6, 20, 4.70703125
6, 20, 3.74609375
6, 20, 3.23046875
6, 25, 4.81640625
6, 25, 4.43750000
6, 25, 3.98437500
6, 25, 4.38671875
6, 25, 3.93359375
6, 25, 3.83593750
6, 25, 3.82812500
6, 25, 4.12500000
6, 25, 3.82031250
6, 25, 4.16796875
6, 30, 4.49609375
6, 30, 4.46484375
6, 30, 4.56250000
6, 30, 4.42187500
6, 30, 4.00000000
6, 30, 3.74609375
6, 30, 4.95312500
6, 30, 3.68750000
6, 30, 6.32812500
6, 30, 4.07421875
6, 35, 4.54687500
6, 35, 3.83593750
6, 35, 5.33984375
6, 35, 4.47265625
6, 35, 5.34375000
6, 35, 4.37109375
6, 35, 4.29296875
6, 35, 3.92968750
6, 35, 5.06640625
6, 35, 4.50000000
6, 40, 4.95703125
6, 40, 4.67968750
6, 40, 4.42968750
6, 40, 5.69531250
6, 40, 5.12890625
6, 40, 4.69140625
6, 40, 4.46484375
6, 40, 4.58203125
6, 40, 5.63281250
6, 40, 4.25000000
6, 45, 5.48437500
6, 45, 5.09765625
6, 45, 4.82812500
6, 45, 4.53906250
6, 45, 4.65234375
6, 45, 5.01171875
6, 45, 5.50390625
6, 45, 4.99609375
6, 45, 5.85937500
6, 45, 4.49218750
6, 50, 4.24609375
6, 50, 5.10937500
6, 50, 4.59375000
6, 50, 5.22656250
6, 50, 5.38671875
6, 50, 5.53125000
6, 50, 4.89843750
6, 50, 5.87500000
6, 50, 5.47656250
6, 50, 5.32812500
6, 55, 6.54687500
6, 55, 6.64843750
6, 55, 6.07812500
6, 55, 5.73828125
6, 55, 4.79687500
6, 55, 5.83984375
6, 55, 5.26171875
6, 55, 6.18750000
6, 55, 5.77343750
6, 55, 5.56640625
6, 60, 4.76562500
6, 60, 7.92968750
6, 60, 6.35937500
6, 60, 5.60937500
6, 60, 5.54687500
6, 60, 4.62890625
6, 60, 6.91015625
6, 60, 6.28906250
6, 60, 5.51171875
6, 60, 5.78515625
6, 65, 5.66796875
6, 65, 6.01171875
6, 65, 5.81250000
6, 65, 5.95312500
6, 65, 5.52343750
6, 65, 4.95312500
6, 65, 5.46875000
6, 65, 5.52343750
6, 65, 5.17578125
6, 65, 5.07812500
6, 70, 5.95703125
6, 70, 5.84765625
6, 70, 5.33203125
6, 70, 5.39843750
6, 70, 4.62890625
6, 70, 6.62109375
6, 70, 5.18359375
6, 70, 6.12109375
6, 70, 6.79296875
6, 70, 6.08593750
6, 75, 6.41796875
6, 75, 5.60937500
6, 75, 5.67578125
6, 75, 5.99218750
6, 75, 6.00390625
6, 75, 5.99609375
6, 75, 5.97656250
6, 75, 7.83593750
6, 75, 7.21875000
6, 75, 5.77343750
6, 80, 8.25390625
6, 80, 7.25390625
6, 80, 5.96484375
6, 80, 5.42578125
6, 80, 6.48437500
6, 80, 7.56250000
6, 80, 6.63671875
6, 80, 8.26171875
6, 80, 5.53515625
6, 80, 5.58203125
6, 85, 7.44921875
6, 85, 6.54296875
6, 85, 5.60546875
6, 85, 5.27734375
6, 85, 5.77343750
6, 85, 6.35937500
6, 85, 5.35546875
6, 85, 5.93359375
6, 85, 5.89062500
6, 85, 6.51171875
