4, 5, 3.07031250
4, 5, 3.17968750
4, 5, 0.00000000
4, 5, 0.89062500
4, 5, 3.01171875
4, 5, 3.25781250
4, 5, 0.84765625
4, 5, 3.14062500
4, 5, 3.18750000
4, 5, 0.00000000
4, 10, 3.03515625
4, 10, 2.86328125
4, 10, 2.95703125
4, 10, 2.94531250
4, 10, 3.11328125
4, 10, 3.05859375
4, 10, 1.10156250
4, 10, 2.82812500
4, 10, 0.94140625
4, 10, 2.97656250
4, 15, 2.78515625
4, 15, 3.93750000
4, 15, 2.67968750
4, 15, 2.60546875
4, 15, 2.63281250
4, 15, 3.82031250
4, 15, 2.73828125
4, 15, 3.94921875
4, 15, 2.62109375
4, 15, 2.79687500
4, 20, 2.17968750
4, 20, 3.83593750
4, 20, 2.15625000
4, 20, 2.14062500
4, 20, 3.66015625
4, 20, 2.13281250
4, 20, 2.11718750
4, 20, 2.29687500
4, 20, 2.24218750
4, 20, 3.76953125
4, 25, 2.20703125
4, 25, 2.26953125
4, 25, 3.31640625
4, 25, 3.74609375
4, 25, 2.15234375
4, 25, 2.20703125
4, 25, 2.36328125
4, 25, 2.72656250
4, 25, 2.25000000
4, 25, 2.30859375
4, 30, 2.98437500
4, 30, 3.83593750
4, 30, 1.96875000
4, 30, 3.92578125
4, 30, 1.92578125
4, 30, 2.48437500
4, 30, 4.03906250
4, 30, 2.00000000
4, 30, 3.50000000
4, 30, 3.72656250
4, 35, 2.05078125
4, 35, 3.78515625
4, 35, 2.02343750
4, 35, 3.69140625
4, 35, 1.82031250
4, 35, 1.94921875
4, 35, 3.73437500
4, 35, 3.64453125
4, 35, 2.06250000
4, 35, 3.74609375
4, 40, 1.69531250
4, 40, 1.72265625
4, 40, 2.19140625
4, 40, 1.26562500
4, 40, 1.69140625
4, 40, 1.27343750
4, 40, 1.84765625
4, 40, 3.53125000
4, 40, 2.07421875
4, 40, 1.45703125
4, 45, 3.32812500
4, 45, 1.40234375
4, 45, 3.32031250
4, 45, 2.06250000
4, 45, 1.91406250
4, 45, 3.52734375
4, 45, 3.20703125
4, 45, 1.59765625
4, 45, 2.48437500
4, 45, 3.38281250
4, 50, 3.30468750
4, 50, 2.39453125
4, 50, 3.23046875
4, 50, 1.98828125
4, 50, 3.32812500
4, 50, 1.90234375
4, 50, 3.30859375
4, 50, 3.37500000
4, 50, 3.47265625
4, 50, 3.22656250
4, 55, 3.26953125
4, 55, 3.33203125
4, 55, 3.47265625
4, 55, 3.50000000
4, 55, 3.46484375
4, 55, 3.44531250
4, 55, 3.32031250
4, 55, 3.36328125
4, 55, 3.49218750
4, 55, 3.30078125
4, 60, 3.33593750
4, 60, 3.31640625
4, 60, 3.27734375
4, 60, 3.55078125
4, 60, 3.41406250
4, 60, 3.32812500
4, 60, 3.49218750
4, 60, 3.25390625
4, 60, 3.38281250
4, 60, 3.46093750
4, 65, 3.32031250
4, 65, 3.30078125
4, 65, 3.49609375
4, 65, 3.38671875
4, 65, 3.39062500
4, 65, 1.21093750
4, 65, 3.41796875
4, 65, 1.39453125
4, 65, 3.25390625
4, 65, 3.64453125
4, 70, 3.49218750
4, 70, 2.75000000
4, 70, 2.94921875
4, 70, 4.00000000
4, 70, 2.73046875
4, 70, 3.32031250
4, 70, 2.84765625
4, 70, 3.22265625
4, 70, 2.95312500
4, 70, 2.59765625
4, 75, 3.46484375
4, 75, 3.53906250
4, 75, 3.55859375
4, 75, 3.53906250
4, 75, 2.71484375
4, 75, 2.45312500
4, 75, 3.67187500
4, 75, 3.80859375
4, 75, 2.63281250
4, 75, 3.76171875
4, 80, 3.30468750
4, 80, 2.48437500
4, 80, 2.98046875
4, 80, 3.78515625
4, 80, 3.56640625
4, 80, 2.01171875
4, 80, 2.58984375
4, 80, 3.60546875
4, 80, 3.32031250
4, 80, 3.63671875
4, 85, 3.83984375
4, 85, 3.17968750
4, 85, 3.41406250
4, 85, 2.08593750
4, 85, 3.85937500
4, 85, 3.65625000
4, 85, 2.94921875
4, 85, 3.34375000
4, 85, 2.15625000
4, 85, 2.51562500
