2, 5, 2.70312500
2, 5, 2.91406250
2, 5, 2.24609375
2, 5, 2.92578125
2, 5, 2.78906250
2, 5, 2.30859375
2, 5, 2.66406250
2, 5, 0.98046875
2, 5, 2.67187500
2, 5, 2.62890625
2, 10, 2.39453125
2, 10, 2.27343750
2, 10, 2.40234375
2, 10, 1.85937500
2, 10, 0.92187500
2, 10, 2.22265625
2, 10, 1.25390625
2, 10, 1.10156250
2, 10, 1.78515625
2, 10, 2.02734375
2, 15, 1.80468750
2, 15, 2.40234375
2, 15, 2.16796875
2, 15, 1.39843750
2, 15, 1.90234375
2, 15, 2.09375000
2, 15, 2.01171875
2, 15, 2.21875000
2, 15, 1.78906250
2, 15, 2.59375000
2, 20, 0.94140625
2, 20, 0.95703125
2, 20, 2.04687500
2, 20, 1.62109375
2, 20, 2.20703125
2, 20, 1.73828125
2, 20, 1.28125000
2, 20, 1.66406250
2, 20, 1.75781250
2, 20, 1.76953125
2, 25, 0.95703125
2, 25, 1.39843750
2, 25, 3.83203125
2, 25, 1.42187500
2, 25, 3.78906250
2, 25, 2.88281250
2, 25, 1.67187500
2, 25, 1.61718750
2, 25, 1.78906250
2, 25, 1.41015625
2, 30, 1.36718750
2, 30, 1.37890625
2, 30, 1.10156250
2, 30, 3.82812500
2, 30, 1.36718750
2, 30, 1.21875000
2, 30, 3.67578125
2, 30, 3.82421875
2, 30, 1.74609375
2, 30, 2.79296875
2, 35, 1.12890625
2, 35, 3.73046875
2, 35, 1.38671875
2, 35, 1.21093750
2, 35, 0.96875000
2, 35, 1.12500000
2, 35, 1.03515625
2, 35, 3.48437500
2, 35, 1.34765625
2, 35, 2.23828125
2, 40, 1.12500000
2, 40, 1.21093750
2, 40, 1.71484375
2, 40, 0.93359375
2, 40, 0.99218750
2, 40, 3.92578125
2, 40, 0.92968750
2, 40, 0.94921875
2, 40, 1.20312500
2, 40, 4.00000000
2, 45, 3.92968750
2, 45, 1.65234375
2, 45, 3.82421875
2, 45, 1.10546875
2, 45, 1.05078125
2, 45, 3.79296875
2, 45, 3.45312500
2, 45, 1.67968750
2, 45, 3.84375000
2, 45, 1.11718750
2, 50, 0.93750000
2, 50, 3.64453125
2, 50, 0.93750000
2, 50, 3.91796875
2, 50, 3.75390625
2, 50, 2.98828125
2, 50, 1.12500000
2, 50, 3.60937500
2, 50, 1.01953125
2, 50, 3.91796875
2, 55, 3.45703125
2, 55, 3.73828125
2, 55, 3.35546875
2, 55, 3.25781250
2, 55, 3.19531250
2, 55, 3.77734375
2, 55, 3.05468750
2, 55, 2.18750000
2, 55, 3.57421875
2, 55, 3.06250000
2, 60, 3.33203125
2, 60, 3.63671875
2, 60, 2.01953125
2, 60, 1.62500000
2, 60, 3.51953125
2, 60, 3.68750000
2, 60, 3.51562500
2, 60, 3.10937500
2, 60, 3.59375000
2, 60, 3.25390625
2, 65, 1.39843750
2, 65, 2.94921875
2, 65, 2.63281250
2, 65, 2.94921875
2, 65, 1.56640625
2, 65, 2.90234375
2, 65, 2.38281250
2, 65, 2.39062500
2, 65, 0.76562500
2, 65, 1.28906250
2, 70, 1.56640625
2, 70, 2.96875000
2, 70, 2.39062500
2, 70, 0.71093750
2, 70, 1.57421875
2, 70, 2.44921875
2, 70, 2.47265625
2, 70, 1.50000000
2, 70, 2.46484375
2, 70, 2.71093750
2, 75, 0.71093750
2, 75, 1.43750000
2, 75, 2.40234375
2, 75, 1.91796875
2, 75, 2.10546875
2, 75, 2.54687500
2, 75, 2.42578125
2, 75, 0.87500000
2, 75, 2.60937500
2, 75, 0.53515625
2, 80, 1.28125000
2, 80, 1.09375000
2, 80, 1.20703125
2, 80, 1.21875000
2, 80, 0.54296875
2, 80, 2.35937500
2, 80, 0.82031250
2, 80, 0.54296875
2, 80, 0.58593750
2, 80, 1.07812500
2, 85, 0.87500000
2, 85, 2.26562500
2, 85, 1.23437500
2, 85, 1.09765625
2, 85, 3.44531250
2, 85, 2.31250000
2, 85, 2.42968750
2, 85, 1.27734375
2, 85, 0.82421875
2, 85, 3.39062500
