8, 5, 1.63671875
8, 5, 1.31640625
8, 5, 1.14843750
8, 5, 1.40234375
8, 5, 1.40234375
8, 5, 1.40234375
8, 5, 1.43359375
8, 5, 1.55078125
8, 5, 1.69531250
8, 5, 1.65625000
8, 10, 3.95312500
8, 10, 4.10156250
8, 10, 4.19921875
8, 10, 3.42578125
8, 10, 3.74609375
8, 10, 3.78906250
8, 10, 2.88671875
8, 10, 3.26562500
8, 10, 3.68750000
8, 10, 4.16796875
8, 15, 5.60937500
8, 15, 4.46484375
8, 15, 4.42187500
8, 15, 5.37109375
8, 15, 9.47265625
8, 15, 6.97656250
8, 15, 5.71875000
8, 15, 4.49218750
8, 15, 4.41406250
8, 15, 5.95312500
8, 20, 17.21875000
8, 20, 7.68750000
8, 20, 11.59375000
8, 20, 10.86718750
8, 20, 12.54296875
8, 20, 10.58593750
8, 20, 9.12890625
8, 20, 8.53906250
8, 20, 13.86328125
8, 20, 13.87890625
8, 25, 17.37890625
8, 25, 9.80078125
8, 25, 10.34765625
8, 25, 10.03906250
8, 25, 5.14062500
8, 25, 17.39062500
8, 25, 14.17187500
8, 25, 15.76953125
8, 25, 9.08984375
8, 25, 14.83593750
8, 30, 19.27734375
8, 30, 10.70312500
8, 30, 19.56250000
8, 30, 20.76171875
8, 30, 9.93359375
8, 30, 6.67187500
8, 30, 10.34375000
8, 30, 14.24609375
8, 30, 11.78515625
8, 30, 18.41015625
8, 35, 30.16796875
8, 35, 17.29296875
8, 35, 25.55859375
8, 35, 7.92578125
8, 35, 11.97656250
8, 35, 15.76171875
8, 35, 20.64843750
8, 35, 13.50000000
8, 35, 22.12109375
8, 35, 10.17187500
8, 40, 23.90234375
8, 40, 21.04296875
8, 40, 21.46484375
8, 40, 18.74609375
8, 40, 20.51171875
8, 40, 21.23437500
8, 40, 24.10156250
8, 40, 17.24609375
8, 40, 22.32812500
8, 40, 36.45703125
8, 45, 36.28515625
8, 45, 23.07812500
8, 45, 26.62890625
8, 45, 20.69531250
8, 45, 18.76562500
8, 45, 23.87109375
8, 45, 16.85937500
8, 45, 14.82812500
8, 45, 19.00781250
8, 45, 21.48828125
8, 50, 32.69140625
8, 50, 19.57421875
8, 50, 30.07421875
8, 50, 32.59375000
8, 50, 28.78125000
8, 50, 25.75000000
8, 50, 32.07421875
8, 50, 26.32031250
8, 50, 13.77343750
8, 50, 34.74609375
8, 55, 26.77734375
8, 55, 27.77734375
8, 55, 27.01953125
8, 55, 23.77343750
8, 55, 27.79296875
8, 55, 26.58984375
8, 55, 26.56250000
8, 55, 40.73828125
8, 55, 46.96484375
8, 55, 34.67968750
8, 60, 25.33984375
8, 60, 29.16796875
8, 60, 27.42187500
8, 60, 31.69140625
8, 60, 33.42578125
8, 60, 24.96875000
8, 60, 25.30468750
8, 60, 33.20703125
8, 60, 26.47265625
8, 60, 24.14843750
8, 65, 31.52343750
8, 65, 35.25781250
8, 65, 28.58984375
8, 65, 24.93750000
8, 65, 31.69140625
8, 65, 37.15234375
8, 65, 33.03125000
8, 65, 25.69921875
8, 65, 33.57812500
8, 65, 45.29296875
8, 70, 26.36328125
8, 70, 47.21093750
8, 70, 48.72265625
8, 70, 34.66796875
8, 70, 50.89453125
8, 70, 35.67187500
8, 70, 49.58203125
8, 70, 47.31640625
8, 70, 33.01562500
8, 70, 37.60937500
8, 75, 38.31640625
8, 75, 50.72656250
8, 75, 38.95312500
8, 75, 38.47265625
8, 75, 31.21484375
8, 75, 33.55859375
8, 75, 52.02734375
8, 75, 19.56250000
8, 75, 33.13671875
8, 75, 50.62500000
8, 80, 42.58593750
8, 80, 31.37500000
8, 80, 43.41015625
8, 80, 45.55468750
8, 80, 37.91406250
8, 80, 39.24609375
8, 80, 27.95312500
8, 80, 35.41796875
8, 80, 55.80078125
8, 80, 43.23046875
8, 85, 35.32812500
8, 85, 44.85546875
8, 85, 44.27734375
8, 85, 34.37500000
8, 85, 38.85546875
8, 85, 33.64453125
8, 85, 55.64453125
8, 85, 36.76171875
8, 85, 35.53906250
8, 85, 33.91406250
