#r, n, m
10, 5, 2.27734375
10, 5, 1.00390625
10, 5, 2.15625000
10, 5, 1.11718750
10, 5, 0.98046875
10, 5, 1.47265625
10, 5, 1.10546875
10, 5, 0.94531250
10, 5, 1.53906250
10, 5, 1.10546875
10, 10, 4.15625000
10, 10, 3.93359375
10, 10, 3.67578125
10, 10, 3.79687500
10, 10, 3.93750000
10, 10, 3.33984375
10, 10, 3.17968750
10, 10, 3.08984375
10, 10, 4.08203125
10, 10, 3.83984375
10, 15, 5.27734375
10, 15, 10.25781250
10, 15, 8.28906250
10, 15, 9.04296875
10, 15, 10.47265625
10, 15, 9.13281250
10, 15, 9.55078125
10, 15, 10.18359375
10, 15, 8.58984375
10, 15, 10.42578125
10, 20, 53.39843750
10, 20, 31.26171875
10, 20, 13.69531250
10, 20, 11.19531250
10, 20, 65.87890625
10, 20, 20.52343750
10, 20, 14.98437500
10, 20, 45.30078125
10, 20, 32.92968750
10, 20, 118.32031250
10, 25, 112.55078125
10, 25, 134.33203125
10, 25, 141.80859375
10, 25, 70.24609375
10, 25, 199.06640625
10, 25, 151.88671875
10, 25, 59.33984375
10, 25, 49.26953125
10, 25, 61.15234375
10, 25, 96.06640625
10, 30, 48.09765625
10, 30, 268.11718750
10, 30, 251.54296875
10, 30, 100.43359375
10, 30, 93.08593750
10, 30, 165.73046875
10, 30, 258.25781250
10, 30, 133.57812500
10, 30, 187.51562500
10, 30, 125.50000000
10, 35, 159.23046875
10, 35, 130.85937500
10, 35, 206.24609375
10, 35, 94.75781250
10, 35, 203.84765625
10, 35, 205.92578125
10, 35, 138.74218750
10, 35, 171.01953125
10, 35, 255.92187500
10, 35, 171.87890625
10, 40, 171.16796875
10, 40, 247.20703125
10, 40, 214.09375000
10, 40, 248.17187500
10, 40, 205.54687500
10, 40, 244.22656250
10, 40, 183.28906250
10, 40, 115.84375000
10, 40, 249.74218750
10, 40, 211.78125000
10, 45, 432.60937500
10, 45, 265.10156250
10, 45, 355.03515625
10, 45, 170.26562500
10, 45, 212.45703125
10, 45, 257.95312500
10, 45, 257.75000000
10, 45, 203.83203125
10, 45, 526.85937500
10, 45, 195.11328125
10, 50, 235.01953125
10, 50, 470.09375000
10, 50, 267.50781250
10, 50, 475.17578125
10, 50, 234.33984375
10, 50, 261.56250000
10, 50, 281.44140625
10, 50, 378.40234375
10, 50, 287.82031250
10, 50, 235.12500000
