#r, n, m
2, 5, 2.37109375
2, 10, 1.78125000
2, 15, 1.88281250
2, 20, 1.08593750
2, 25, 1.01562500
2, 30, 0.91796875
2, 35, 2.00781250
2, 40, 1.84765625
2, 45, 1.96484375
2, 50, 1.56250000
2, 55, 1.27343750
2, 60, 1.28515625
2, 65, 0.81640625
2, 70, 3.69921875
2, 75, 3.37890625
2, 80, 3.40625000
2, 85, 3.19921875
2, 90, 2.85156250
2, 95, 2.76953125
2, 100, 2.33203125
2, 105, 2.18750000
2, 110, 2.17968750
